10 10 0 0 0 5
u
20 20 20 20 20 20 20 20 20 20 
l
0 0 0 0 0 0 0 0 0 0
Q
63
0 0 4.000000
0 1 5.000000
0 3 -2.000000
0 5 -3.000000
0 6 -5.000000
0 7 -4.000000
0 8 -4.000000
0 9 3.000000
1 0 5.000000
1 1 -4.000000
1 2 -2.000000
1 4 2.000000
1 5 -5.000000
1 6 5.000000
1 9 -4.000000
2 1 -2.000000
2 2 -1.000000
2 5 -5.000000
2 6 -1.000000
2 7 3.000000
2 8 -2.000000
3 0 -2.000000
3 3 -3.000000
3 4 -1.000000
3 5 2.000000
3 7 -4.000000
3 9 -2.000000
4 1 2.000000
4 3 -1.000000
4 4 2.000000
4 5 -2.000000
5 0 -3.000000
5 1 -5.000000
5 2 -5.000000
5 3 2.000000
5 4 -2.000000
5 6 3.000000
5 9 -1.000000
6 0 -5.000000
6 1 5.000000
6 2 -1.000000
6 5 3.000000
6 8 -1.000000
6 9 -4.000000
7 0 -4.000000
7 2 3.000000
7 3 -4.000000
7 7 2.000000
7 8 3.000000
7 9 3.000000
8 0 -4.000000
8 2 -2.000000
8 6 -1.000000
8 7 3.000000
8 8 3.000000
8 9 5.000000
9 0 3.000000
9 1 -4.000000
9 3 -2.000000
9 5 -1.000000
9 6 -4.000000
9 7 3.000000
9 8 5.000000
c
0
Dq
137
0 1 4 7.000000
0 1 8 8.000000
0 2 5 2.000000
0 2 8 8.000000
0 4 1 7.000000
0 4 5 1.000000
0 4 10 3.000000
0 5 2 2.000000
0 5 4 1.000000
0 5 8 4.000000
0 5 10 3.000000
0 6 9 2.000000
0 6 10 1.000000
0 7 10 5.000000
0 8 1 8.000000
0 8 2 8.000000
0 8 5 4.000000
0 8 8 2.000000
0 8 10 4.000000
0 9 6 2.000000
0 10 4 3.000000
0 10 5 3.000000
0 10 6 1.000000
0 10 7 5.000000
0 10 8 4.000000
1 2 3 6.000000
1 2 4 3.000000
1 2 9 3.000000
1 3 2 6.000000
1 3 3 4.000000
1 3 4 9.000000
1 3 6 5.000000
1 3 7 8.000000
1 3 9 8.000000
1 4 2 3.000000
1 4 3 9.000000
1 4 6 1.000000
1 6 3 5.000000
1 6 4 1.000000
1 6 7 10.000000
1 6 8 6.000000
1 6 9 10.000000
1 7 3 8.000000
1 7 6 10.000000
1 8 6 6.000000
1 8 8 9.000000
1 9 2 3.000000
1 9 3 8.000000
1 9 6 10.000000
1 9 9 7.000000
1 9 10 9.000000
1 10 9 9.000000
2 1 2 3.000000
2 1 3 6.000000
2 1 7 9.000000
2 1 9 4.000000
2 2 1 3.000000
2 2 3 10.000000
2 2 4 4.000000
2 2 5 4.000000
2 3 1 6.000000
2 3 2 10.000000
2 3 8 7.000000
2 4 2 4.000000
2 4 4 9.000000
2 4 7 8.000000
2 4 9 6.000000
2 5 2 4.000000
2 5 6 1.000000
2 5 10 8.000000
2 6 5 1.000000
2 6 7 3.000000
2 7 1 9.000000
2 7 4 8.000000
2 7 6 3.000000
2 7 9 6.000000
2 8 3 7.000000
2 8 8 2.000000
2 9 1 4.000000
2 9 4 6.000000
2 9 7 6.000000
2 9 9 5.000000
2 10 5 8.000000
3 1 2 6.000000
3 1 6 9.000000
3 1 8 7.000000
3 2 1 6.000000
3 2 4 8.000000
3 2 6 1.000000
3 3 3 7.000000
3 3 7 10.000000
3 4 2 8.000000
3 4 6 7.000000
3 4 8 5.000000
3 4 9 3.000000
3 4 10 5.000000
3 5 8 7.000000
3 6 1 9.000000
3 6 2 1.000000
3 6 4 7.000000
3 6 6 6.000000
3 6 7 4.000000
3 6 8 8.000000
3 6 10 9.000000
3 7 3 10.000000
3 7 6 4.000000
3 7 8 8.000000
3 8 1 7.000000
3 8 4 5.000000
3 8 5 7.000000
3 8 6 8.000000
3 8 7 8.000000
3 9 4 3.000000
3 10 4 5.000000
3 10 6 9.000000
4 1 2 3.000000
4 1 7 2.000000
4 1 10 6.000000
4 2 1 3.000000
4 2 8 8.000000
4 4 7 9.000000
4 6 6 7.000000
4 6 9 1.000000
4 6 10 1.000000
4 7 1 2.000000
4 7 4 9.000000
4 7 9 6.000000
4 7 10 7.000000
4 8 2 8.000000
4 9 6 1.000000
4 9 7 6.000000
4 9 9 6.000000
4 9 10 7.000000
4 10 1 6.000000
4 10 6 1.000000
4 10 7 7.000000
4 10 9 7.000000
eq
5
0 3920.000000
1 7040.000000
2 6960.000000
3 8280.000000
4 4520.000000
