10 10 0 0 0 5
u
20 20 20 20 20 20 20 20 20 20 
l
0 0 0 0 0 0 0 0 0 0
Q
69
0 0 -3.000000
0 1 2.000000
0 2 3.000000
0 3 -5.000000
0 4 -4.000000
0 5 3.000000
0 6 4.000000
0 7 1.000000
0 9 2.000000
1 0 2.000000
1 1 -3.000000
1 2 -4.000000
1 3 2.000000
1 5 1.000000
1 7 4.000000
2 0 3.000000
2 1 -4.000000
2 3 -1.000000
2 5 3.000000
2 6 -1.000000
2 7 -1.000000
2 9 5.000000
3 0 -5.000000
3 1 2.000000
3 2 -1.000000
3 5 2.000000
3 7 4.000000
3 8 4.000000
3 9 -4.000000
4 0 -4.000000
4 4 -4.000000
4 5 1.000000
4 6 -1.000000
4 7 -1.000000
4 8 -1.000000
5 0 3.000000
5 1 1.000000
5 2 3.000000
5 3 2.000000
5 4 1.000000
5 5 -1.000000
5 6 4.000000
5 7 -3.000000
5 9 -1.000000
6 0 4.000000
6 2 -1.000000
6 4 -1.000000
6 5 4.000000
6 7 -3.000000
6 9 -1.000000
7 0 1.000000
7 1 4.000000
7 2 -1.000000
7 3 4.000000
7 4 -1.000000
7 5 -3.000000
7 6 -3.000000
7 8 -5.000000
8 3 4.000000
8 4 -1.000000
8 7 -5.000000
8 8 -1.000000
8 9 1.000000
9 0 2.000000
9 2 5.000000
9 3 -4.000000
9 5 -1.000000
9 6 -1.000000
9 8 1.000000
c
0
Dq
132
0 1 3 4.000000
0 1 6 8.000000
0 1 7 4.000000
0 2 3 10.000000
0 2 4 1.000000
0 2 5 6.000000
0 2 9 7.000000
0 3 1 4.000000
0 3 2 10.000000
0 3 4 4.000000
0 3 6 2.000000
0 3 7 8.000000
0 4 2 1.000000
0 4 3 4.000000
0 4 4 10.000000
0 4 7 4.000000
0 4 10 6.000000
0 5 2 6.000000
0 6 1 8.000000
0 6 3 2.000000
0 7 1 4.000000
0 7 3 8.000000
0 7 4 4.000000
0 7 8 2.000000
0 7 9 6.000000
0 8 7 2.000000
0 9 2 7.000000
0 9 7 6.000000
0 10 4 6.000000
0 10 10 6.000000
1 1 5 8.000000
1 1 9 5.000000
1 1 10 8.000000
1 2 5 5.000000
1 2 8 9.000000
1 2 9 7.000000
1 4 4 10.000000
1 4 6 3.000000
1 4 9 1.000000
1 5 1 8.000000
1 5 2 5.000000
1 5 6 2.000000
1 5 10 3.000000
1 6 4 3.000000
1 6 5 2.000000
1 6 6 10.000000
1 6 10 6.000000
1 7 8 2.000000
1 7 10 7.000000
1 8 2 9.000000
1 8 7 2.000000
1 9 1 5.000000
1 9 2 7.000000
1 9 4 1.000000
1 10 1 8.000000
1 10 5 3.000000
1 10 6 6.000000
1 10 7 7.000000
1 10 10 9.000000
2 1 4 10.000000
2 1 6 8.000000
2 2 2 4.000000
2 2 8 3.000000
2 2 9 1.000000
2 3 6 4.000000
2 3 7 1.000000
2 3 8 6.000000
2 4 1 10.000000
2 4 4 10.000000
2 4 6 10.000000
2 5 5 5.000000
2 5 6 3.000000
2 5 8 4.000000
2 5 10 1.000000
2 6 1 8.000000
2 6 3 4.000000
2 6 4 10.000000
2 6 5 3.000000
2 6 6 6.000000
2 7 3 1.000000
2 8 2 3.000000
2 8 3 6.000000
2 8 5 4.000000
2 9 2 1.000000
2 10 5 1.000000
3 1 2 7.000000
3 1 6 5.000000
3 1 10 7.000000
3 2 1 7.000000
3 2 2 3.000000
3 2 3 4.000000
3 2 5 1.000000
3 2 10 10.000000
3 3 2 4.000000
3 3 3 7.000000
3 3 8 2.000000
3 4 6 2.000000
3 5 2 1.000000
3 5 8 4.000000
3 6 1 5.000000
3 6 4 2.000000
3 6 6 6.000000
3 7 8 9.000000
3 7 10 9.000000
3 8 3 2.000000
3 8 5 4.000000
3 8 7 9.000000
3 8 10 7.000000
3 10 1 7.000000
3 10 2 10.000000
3 10 7 9.000000
3 10 8 7.000000
4 1 2 7.000000
4 1 7 7.000000
4 2 1 7.000000
4 2 7 5.000000
4 3 6 4.000000
4 3 7 3.000000
4 3 9 2.000000
4 4 4 7.000000
4 4 10 4.000000
4 5 7 5.000000
4 6 3 4.000000
4 7 1 7.000000
4 7 2 5.000000
4 7 3 3.000000
4 7 5 5.000000
4 7 8 10.000000
4 8 7 10.000000
4 8 8 8.000000
4 9 3 2.000000
4 10 4 4.000000
eq
5
0 6400.000000
1 6440.000000
2 5080.000000
3 6000.000000
4 4360.000000
