10 10 0 0 0 5
u
20 20 20 20 20 20 20 20 20 20 
l
0 0 0 0 0 0 0 0 0 0 
Q
67
0 0 1.000000
0 1 -4.000000
0 2 4.000000
0 4 5.000000
0 6 -4.000000
0 8 4.000000
0 9 3.000000
1 0 -4.000000
1 2 -3.000000
1 3 -4.000000
1 4 5.000000
1 5 -2.000000
1 7 -4.000000
1 9 3.000000
2 0 4.000000
2 1 -3.000000
2 3 2.000000
2 4 4.000000
2 5 -2.000000
2 7 1.000000
2 8 -1.000000
2 9 1.000000
3 1 -4.000000
3 2 2.000000
3 5 1.000000
4 0 5.000000
4 1 5.000000
4 2 4.000000
4 4 -4.000000
4 6 1.000000
4 7 1.000000
4 8 2.000000
5 1 -2.000000
5 2 -2.000000
5 3 1.000000
5 5 3.000000
5 7 -3.000000
5 8 -4.000000
5 9 -4.000000
6 0 -4.000000
6 4 1.000000
6 6 2.000000
6 7 4.000000
6 8 2.000000
6 9 -3.000000
7 1 -4.000000
7 2 1.000000
7 4 1.000000
7 5 -3.000000
7 6 4.000000
7 7 5.000000
7 8 -4.000000
7 9 -2.000000
8 0 4.000000
8 2 -1.000000
8 4 2.000000
8 5 -4.000000
8 6 2.000000
8 7 -4.000000
8 8 2.000000
9 0 3.000000
9 1 3.000000
9 2 1.000000
9 5 -4.000000
9 6 -3.000000
9 7 -2.000000
9 9 -3.000000
c
0
Dq
98
0 2 3 2.000000
0 2 9 10.000000
0 3 2 2.000000
0 3 6 6.000000
0 4 10 7.000000
0 5 5 4.000000
0 5 6 4.000000
0 5 7 10.000000
0 5 8 5.000000
0 6 3 6.000000
0 6 5 4.000000
0 6 6 1.000000
0 6 9 2.000000
0 6 10 7.000000
0 7 5 10.000000
0 7 7 1.000000
0 7 10 2.000000
0 8 5 5.000000
0 9 2 10.000000
0 9 6 2.000000
0 10 4 7.000000
0 10 6 7.000000
0 10 7 2.000000
0 10 10 3.000000
1 1 1 1.000000
1 1 9 2.000000
1 2 7 2.000000
1 3 3 2.000000
1 4 4 7.000000
1 4 9 8.000000
1 4 10 9.000000
1 6 9 2.000000
1 7 2 2.000000
1 9 1 2.000000
1 9 4 8.000000
1 9 6 2.000000
1 10 4 9.000000
2 1 1 6.000000
2 1 8 7.000000
2 2 6 6.000000
2 3 3 3.000000
2 3 5 3.000000
2 4 8 4.000000
2 5 3 3.000000
2 5 5 2.000000
2 5 8 1.000000
2 6 2 6.000000
2 6 6 7.000000
2 6 9 2.000000
2 6 10 7.000000
2 7 7 8.000000
2 7 9 5.000000
2 8 1 7.000000
2 8 4 4.000000
2 8 5 1.000000
2 9 6 2.000000
2 9 7 5.000000
2 9 10 1.000000
2 10 6 7.000000
2 10 9 1.000000
3 1 1 7.000000
3 1 8 8.000000
3 2 4 9.000000
3 2 8 10.000000
3 3 5 6.000000
3 4 2 9.000000
3 4 4 5.000000
3 4 6 3.000000
3 4 10 6.000000
3 5 3 6.000000
3 6 4 3.000000
3 6 6 5.000000
3 7 9 3.000000
3 7 10 4.000000
3 8 1 8.000000
3 8 2 10.000000
3 8 10 1.000000
3 9 7 3.000000
3 9 9 7.000000
3 10 4 6.000000
3 10 7 4.000000
3 10 8 1.000000
4 1 1 3.000000
4 1 8 7.000000
4 1 10 6.000000
4 3 5 6.000000
4 4 6 1.000000
4 4 7 1.000000
4 5 3 6.000000
4 6 4 1.000000
4 6 9 8.000000
4 7 4 1.000000
4 8 1 7.000000
4 8 10 1.000000
4 9 6 8.000000
4 9 9 10.000000
4 10 1 6.000000
4 10 8 1.000000
eq
5
0 4760.000000
1 2240.000000
2 3920.000000
3 4960.000000
4 2920.000000
